@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
x,f,n,?,n,f,c,b,?,t,b,s,?,p,g,p,?,o,p,n,?,?,e
b,?,w,t,l,f,c,b,g,e,c,s,s,w,w,p,?,o,p,n,n,m,e
x,?,?,t,n,f,?,b,n,t,?,s,s,g,w,p,w,o,p,n,v,d,e
f,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,?,s,g,p
?,s,w,?,n,f,w,b,h,t,e,s,?,w,w,p,w,o,e,n,a,g,e
f,s,n,t,?,f,c,n,k,e,e,s,?,w,w,p,w,o,p,k,v,u,p
f,s,n,f,n,f,w,b,n,?,e,s,f,?,w,p,?,o,e,n,a,g,e
f,f,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,a,g,e
x,f,w,f,n,f,w,b,k,t,e,s,?,w,w,p,w,o,e,k,a,g,e
x,?,n,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,a,?,e
f,s,n,f,n,f,w,b,n,t,e,?,f,w,?,p,w,o,e,n,s,g,e
x,s,y,t,l,f,c,b,?,e,c,s,s,w,w,p,w,o,p,k,s,g,e
f,s,w,f,n,f,w,b,k,t,e,s,?,w,w,p,w,o,e,k,a,?,e
x,s,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,?,s,g,e
x,?,n,t,p,f,c,n,p,e,e,s,s,w,w,p,?,o,p,k,v,g,p
?,f,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,?,k,a,g,e
f,y,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,g,p
f,f,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g,e
x,f,n,t,n,f,c,b,p,?,b,s,s,p,w,p,w,?,p,?,v,d,?
x,f,g,f,n,f,w,b,k,t,e,s,f,?,w,?,w,o,e,k,s,?,e
f,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,u,p
f,s,g,f,?,?,?,b,h,t,e,s,f,?,w,p,w,o,e,k,s,g,e
x,s,w,?,p,f,c,n,w,e,e,s,s,w,?,p,w,o,p,n,v,u,p
x,f,?,t,n,f,c,b,p,t,b,s,s,g,g,p,?,o,p,n,?,d,e
x,f,n,f,n,?,w,b,p,t,?,f,s,w,w,p,w,o,e,n,s,g,e
x,y,y,t,a,f,?,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p,e
f,f,w,f,n,f,w,b,h,t,e,f,f,w,w,p,?,o,e,?,s,g,e
f,s,w,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g,e
x,f,g,f,n,?,w,b,?,t,?,f,s,w,w,p,w,o,e,n,?,g,e
f,f,g,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,s,g,e
f,f,w,f,n,f,w,b,n,t,e,s,?,w,w,p,w,?,e,n,?,g,e
x,f,g,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,s,g,e
f,f,g,f,n,f,w,b,?,t,e,f,f,w,w,p,w,o,e,n,a,g,?
x,f,?,t,n,f,c,b,w,?,b,s,s,w,w,p,w,?,p,n,v,d,e
x,s,g,f,n,f,w,b,p,t,e,f,s,w,w,p,?,o,e,k,a,g,e
f,s,g,f,?,f,w,b,p,t,e,?,s,w,w,?,w,o,e,k,s,g,e
x,y,n,t,l,f,c,b,w,e,r,s,y,?,w,p,w,o,p,n,s,g,e
x,y,g,t,n,f,c,b,?,t,b,s,s,p,g,p,w,o,p,k,y,d,e
f,s,g,f,n,f,w,b,k,?,e,?,f,w,w,?,w,o,e,k,a,?,e
f,f,?,?,n,?,w,b,k,t,e,s,f,w,w,p,w,o,e,?,?,g,e
f,s,n,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,e
f,?,w,f,?,f,w,b,p,?,e,s,s,w,w,p,w,o,e,k,s,g,e
f,f,n,f,?,f,w,b,?,t,e,s,f,w,w,p,w,?,e,k,a,g,e
f,s,?,?,?,f,?,b,k,t,e,s,s,w,w,p,w,o,e,k,a,g,e
x,s,n,f,n,f,w,b,n,t,e,s,s,?,w,p,w,o,e,n,s,g,e
?,f,n,t,?,?,c,b,p,t,b,s,s,?,w,p,w,o,p,n,y,d,?
x,s,n,f,n,f,w,b,?,t,e,f,f,w,?,p,w,o,e,n,s,g,e
?,f,?,f,n,f,?,b,k,t,e,f,s,w,w,p,w,o,e,k,a,g,e
f,s,w,f,n,f,w,b,p,t,e,f,f,w,w,?,w,o,e,n,a,g,?
x,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,y,u,e
?,?,w,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,u,p
f,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,g,p
x,f,n,t,n,f,?,b,u,?,b,s,s,w,g,?,w,?,p,k,v,?,e
x,s,w,?,n,f,w,b,n,t,e,f,s,w,w,p,?,o,e,n,a,g,e
f,?,g,f,n,f,?,b,k,t,e,?,s,w,w,p,w,o,e,?,a,g,e
x,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,?,n,s,g,e
x,f,n,f,n,f,w,?,h,t,e,f,f,w,w,p,w,o,e,n,s,g,?
x,s,g,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g,e
f,f,g,f,n,f,w,b,?,t,e,f,?,w,w,?,w,o,e,k,a,g,e
f,s,n,f,n,f,w,b,?,t,e,s,f,w,w,?,w,o,e,n,?,g,e
f,?,g,f,?,?,w,b,n,t,e,s,f,w,?,p,w,o,e,?,?,g,e
x,f,e,t,n,f,c,b,n,t,b,s,s,?,p,p,w,o,p,k,?,d,e
f,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,?,v,u,p
x,f,n,f,n,f,w,b,h,?,e,f,?,w,w,?,w,o,e,?,s,g,e
x,?,n,t,n,f,c,b,n,t,b,s,s,w,?,p,?,o,p,n,v,d,e
f,s,n,t,p,f,c,n,k,e,e,s,?,w,w,p,w,o,p,n,s,u,?
f,s,w,t,p,f,c,n,k,e,e,s,s,w,w,?,w,o,p,k,?,g,?
f,s,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,u,p
f,f,w,f,?,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g,e
f,s,n,f,n,f,w,b,h,t,e,f,s,w,w,p,?,o,e,n,s,g,e
f,f,?,f,n,f,w,b,h,t,e,?,f,w,w,p,w,o,e,k,a,g,e
x,s,?,f,n,?,w,b,h,t,e,s,?,w,w,p,w,?,e,?,?,g,e
?,s,n,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,?,k,a,g,e
f,s,?,?,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,g,p
f,s,w,t,p,f,?,?,n,e,e,s,s,w,w,p,w,o,p,k,v,g,p
f,s,g,f,?,f,w,b,p,t,e,f,f,w,?,p,?,o,e,n,a,g,?
x,s,n,f,n,f,w,b,?,t,e,f,s,w,w,p,w,o,e,k,a,g,e
x,s,n,f,n,f,w,b,h,t,?,f,f,w,w,p,w,o,e,n,s,g,e
x,f,n,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,?,v,d,e
x,f,n,t,n,f,c,b,?,t,b,s,s,g,w,p,w,o,p,n,v,d,e
f,f,w,?,n,f,w,b,p,t,?,?,s,w,w,p,w,o,e,?,?,g,e
f,f,w,f,n,?,?,b,n,?,e,f,?,w,w,p,w,?,e,n,s,g,e
x,f,w,f,n,f,w,?,k,t,e,f,f,w,w,p,w,o,e,k,a,g,e
?,s,y,t,?,f,c,b,n,?,c,s,s,w,?,p,?,o,p,n,n,m,e
f,s,?,f,n,f,w,b,n,?,e,f,f,?,w,p,w,o,e,n,a,g,e
x,s,w,f,n,f,w,b,h,t,e,s,?,?,w,p,w,o,e,n,s,g,e
?,?,n,f,?,f,w,b,?,t,?,s,?,w,w,p,w,o,e,n,s,g,e
x,f,n,f,n,f,w,b,p,t,e,f,s,w,?,p,w,o,e,n,?,g,e
x,s,w,f,n,f,w,b,n,t,e,s,?,w,w,p,w,o,e,n,s,?,e
x,s,n,f,?,f,w,b,?,t,e,f,f,w,w,?,w,o,e,k,s,g,e
x,s,g,f,n,f,?,?,h,t,e,f,s,w,w,p,w,o,e,n,?,g,?
x,s,?,f,n,f,w,b,p,t,e,s,?,w,w,p,?,o,e,?,s,g,e
?,s,w,f,n,f,w,b,p,t,?,s,s,w,w,p,?,o,e,n,s,g,e
x,s,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,?,?,a,g,e
f,?,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g,e
f,f,w,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,s,g,e
?,f,w,f,n,f,w,b,n,t,e,?,s,w,w,p,w,o,e,n,a,g,e
f,f,g,f,n,f,w,?,?,t,e,f,s,w,w,p,w,o,e,k,?,g,e
x,f,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,a,?,e
x,y,y,t,a,f,c,b,?,e,c,s,s,w,w,p,w,o,p,k,n,g,e
x,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,e
x,s,w,f,n,f,?,b,p,t,e,s,f,w,w,p,w,o,e,k,a,g,e
x,y,n,t,p,?,c,n,k,e,?,s,s,?,?,p,w,o,p,k,s,g,p
x,?,w,f,n,?,w,b,k,t,e,s,?,w,w,p,w,o,e,n,s,g,e
x,s,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u,p
x,?,g,t,n,f,c,b,n,t,?,?,s,?,g,p,w,o,p,n,?,d,?
f,s,w,?,p,f,c,n,w,e,e,s,s,w,w,p,w,o,?,k,v,u,p
x,y,y,t,l,?,c,b,g,e,c,s,s,w,w,p,w,o,p,?,s,g,e
x,y,?,?,l,f,c,b,n,e,c,s,s,?,w,p,w,o,p,n,n,m,e
f,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,?,p,e
x,s,?,f,n,f,w,b,n,t,e,s,f,?,w,p,w,o,e,n,s,g,e
f,s,n,f,n,f,w,b,?,t,e,f,s,w,w,p,w,?,e,k,s,g,e
x,s,g,f,n,f,w,b,p,t,?,s,s,w,w,p,w,o,e,k,a,g,e
x,?,w,f,n,?,w,b,?,t,e,f,s,w,w,p,w,o,e,k,a,g,e
f,s,?,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g,e
f,s,n,?,n,f,w,b,n,t,?,s,?,w,w,p,w,o,e,k,?,g,e
x,s,g,f,n,f,w,b,n,t,e,?,?,w,w,p,w,o,e,k,s,g,e
b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,?,n,g,e
x,s,g,f,?,f,w,b,p,t,e,s,s,w,w,p,w,o,?,k,s,g,e
x,s,y,t,l,f,c,b,w,e,?,?,s,w,w,?,w,o,p,k,s,m,?
?,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,g,p
f,s,w,f,n,f,w,b,?,t,e,f,f,w,w,p,w,o,e,k,s,?,e
?,?,n,?,n,?,w,b,h,t,e,f,f,w,w,p,w,o,e,k,s,g,e
f,s,g,f,n,f,w,?,?,t,e,s,s,w,w,p,w,o,e,n,?,g,e
f,?,g,f,?,f,w,b,h,t,e,f,s,w,w,p,w,?,e,n,s,g,e
x,y,?,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,?,y,d,?
x,?,?,t,n,f,c,b,n,?,b,?,?,?,g,p,w,o,?,k,y,d,e
x,y,y,t,a,f,c,b,n,e,?,s,y,w,w,p,w,?,p,n,y,p,e
x,f,g,t,n,f,c,?,w,t,?,s,s,p,p,p,w,o,p,k,y,d,e
f,f,g,f,n,f,w,b,p,t,?,f,f,w,w,p,?,o,e,n,a,g,e
f,s,n,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g,e
f,s,w,f,n,f,w,b,n,t,e,?,f,?,w,p,w,o,e,n,a,g,e
x,f,g,f,?,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,a,g,e
f,s,w,?,n,f,w,?,?,t,e,f,f,w,w,p,w,o,e,k,s,g,e
f,f,g,f,n,f,w,?,n,t,e,?,s,w,w,p,w,o,e,n,a,g,e
x,f,g,f,n,f,w,b,k,t,e,?,s,w,w,p,w,o,e,n,a,g,e
?,s,?,f,n,f,w,b,k,?,e,s,?,w,w,p,?,?,e,n,a,g,?
x,?,n,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,?,k,y,d,e
f,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g,e
f,f,n,?,n,f,w,b,n,t,e,f,s,w,w,p,w,?,e,k,s,?,e
f,y,n,t,p,f,c,n,w,e,e,s,s,?,w,p,?,?,p,k,s,g,p
x,f,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d,e
x,?,n,f,n,?,w,b,?,t,e,f,?,?,?,p,w,?,e,k,s,g,e
f,f,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,e
f,y,n,t,p,f,c,n,?,e,?,s,s,w,w,p,w,o,p,n,v,u,?
f,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,?,?,s,g,e
x,?,g,t,n,f,c,?,n,?,b,s,s,w,w,p,w,o,p,?,v,d,e
x,f,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g,e
x,f,g,f,n,f,w,b,h,t,e,f,?,w,w,p,w,o,e,k,s,g,e
x,?,?,t,n,f,c,b,w,t,b,s,s,g,p,?,w,o,p,n,v,d,e
x,s,g,f,n,f,?,b,h,t,?,s,f,w,w,p,?,o,e,n,a,g,e
?,f,w,?,n,f,w,b,p,?,e,s,f,w,w,p,w,o,e,n,a,g,e
x,f,g,t,n,f,c,b,u,?,?,s,s,p,?,p,?,o,p,k,y,d,e
x,?,w,t,l,f,c,?,w,e,?,s,s,w,?,p,w,?,p,k,n,g,e
?,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,?,n,n,m,?
f,s,?,f,n,f,w,b,p,t,?,f,s,w,w,p,w,o,e,n,s,g,e
f,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,a,g,e
f,s,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,?,?,g,e
f,s,w,?,n,?,w,b,p,t,e,?,s,w,w,p,w,o,e,k,a,?,e
x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g,e
x,s,n,f,?,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,s,g,?
b,y,y,?,a,f,c,b,g,e,c,s,?,w,w,p,w,o,p,n,n,m,e
f,y,w,?,p,f,c,?,k,e,e,s,s,w,w,p,w,o,p,?,v,g,p
x,s,n,f,n,f,w,b,?,t,e,s,f,?,w,p,w,o,e,k,a,g,e
?,s,n,f,n,f,w,b,k,t,e,f,s,?,w,p,w,o,e,k,s,g,e
x,?,n,t,a,f,c,?,n,e,r,s,y,w,w,p,w,?,p,k,s,g,e
x,s,g,f,n,f,w,?,n,?,?,f,f,w,w,?,w,o,e,?,a,g,e
f,?,w,f,n,f,?,b,k,t,e,?,s,w,w,p,?,o,e,n,a,g,?
x,s,n,t,?,?,?,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,p
f,s,g,f,?,f,w,?,?,t,?,f,f,w,w,p,w,o,e,k,a,g,e
x,f,?,f,n,f,w,b,p,t,e,f,?,w,w,p,w,?,?,n,s,g,e
f,s,n,t,p,f,c,n,n,e,e,s,s,w,w,?,w,o,p,k,v,g,p
x,f,n,?,n,f,w,b,p,t,e,s,s,?,w,?,w,o,e,n,a,g,e
x,s,n,f,n,?,w,b,p,t,e,f,s,w,w,p,?,o,e,k,a,g,e
x,f,n,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,v,d,e
f,s,w,f,?,f,?,b,p,t,?,f,s,w,?,p,w,?,?,k,s,g,?
?,s,w,t,p,?,c,n,?,e,e,s,s,w,w,p,?,o,?,n,v,?,p
x,f,w,f,n,?,?,b,h,t,e,s,f,?,w,p,?,o,e,k,a,g,e
f,f,?,?,n,f,?,b,h,?,e,s,s,w,w,p,w,o,?,n,s,g,e
f,s,g,f,n,f,w,b,p,?,e,f,f,?,w,p,w,o,e,n,s,g,e
x,f,w,f,n,f,?,b,n,t,e,f,f,w,w,p,w,o,e,k,?,g,e
?,y,n,t,l,f,c,b,?,e,r,s,y,w,w,p,w,o,p,n,?,g,e
f,s,w,?,p,f,c,n,w,e,e,s,s,?,w,p,w,o,p,n,s,g,p
x,f,w,f,n,f,w,b,p,t,e,?,s,w,w,p,w,o,e,n,a,g,e
f,f,n,f,n,f,c,n,p,e,e,s,s,w,?,p,w,o,?,k,y,u,e
f,y,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,u,p
f,s,w,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,s,g,e
x,f,?,f,n,f,w,b,k,?,e,f,f,w,w,p,w,o,?,n,s,g,e
f,y,y,t,a,?,?,b,n,e,r,s,y,?,w,p,w,o,p,n,y,p,e
x,f,w,f,n,f,w,b,?,t,e,f,f,w,w,p,w,?,e,n,s,g,e
x,f,w,f,n,f,w,b,h,t,?,f,f,?,w,p,w,o,e,k,?,g,?
?,y,n,t,p,f,c,n,n,e,?,s,s,w,w,p,w,o,p,n,s,g,p
f,f,?,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,s,g,e
f,f,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,?,n,s,g,e
x,f,n,f,?,f,w,b,n,t,?,s,s,w,w,p,?,o,e,k,?,g,e
x,f,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,?,p,n,v,d,e
x,s,g,?,n,f,w,b,?,t,e,f,f,w,w,?,w,o,e,k,s,g,e
?,s,g,f,n,f,w,b,n,t,e,f,s,?,w,p,w,o,e,k,?,g,e
x,f,w,?,n,f,?,b,k,t,e,f,f,w,w,p,w,o,?,k,s,g,e
f,?,?,f,n,f,w,b,h,t,e,?,s,w,w,p,w,o,e,n,s,g,e
x,f,n,t,n,f,c,?,n,t,b,s,s,w,w,p,w,o,p,k,y,d,e
x,s,w,f,n,f,w,b,p,t,e,?,f,w,w,p,?,o,e,n,s,?,e
x,s,w,?,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,u,p
f,s,g,f,n,f,?,b,n,t,e,s,f,w,w,p,w,o,e,n,?,?,e
x,s,n,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g,e
?,f,n,t,n,f,?,b,p,t,b,s,s,?,g,p,w,o,p,k,v,d,e
x,y,y,t,?,f,c,b,?,e,?,s,y,w,w,p,w,?,p,n,y,g,e
x,s,g,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g,e
x,f,n,f,n,f,w,b,h,t,?,f,s,w,w,?,w,o,e,k,a,g,e
x,f,w,?,n,f,w,b,?,t,e,s,s,w,w,?,w,o,e,k,a,g,e
x,y,y,?,a,f,c,?,?,e,?,s,s,w,w,p,w,o,p,n,s,g,e
x,f,n,t,n,f,c,b,p,t,b,s,s,?,w,p,w,?,p,k,y,d,e
x,f,w,f,n,f,w,?,p,t,e,s,s,w,w,p,w,o,e,k,a,g,e
x,f,w,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,k,a,g,e
f,s,?,t,p,?,c,n,?,e,?,s,?,?,w,p,w,o,p,n,?,?,p
f,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u,p
x,?,n,f,n,?,w,?,p,t,e,s,s,?,w,p,w,?,e,k,a,g,e
?,f,?,f,?,f,c,?,n,e,e,s,s,?,w,p,w,o,p,n,?,u,e
f,s,n,f,n,f,w,?,p,t,e,f,f,w,w,p,w,?,e,k,s,g,e
x,s,w,?,n,f,w,?,k,t,?,f,s,w,w,p,w,?,e,k,a,g,e
f,?,w,t,p,f,c,n,?,e,e,s,s,w,w,?,w,o,p,k,s,g,p
b,s,y,t,a,f,c,b,k,e,c,s,?,w,w,?,w,o,p,n,s,g,e
?,f,n,f,n,f,w,b,h,t,?,f,f,w,w,p,w,?,e,k,a,?,e
f,y,n,?,p,f,c,n,n,e,e,s,s,?,w,p,w,o,p,k,s,u,p
?,?,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,a,g,e
x,s,g,f,n,f,w,b,k,?,e,s,f,w,w,p,w,o,e,n,s,g,e
x,s,w,f,n,?,w,b,n,t,e,?,s,?,w,p,w,o,e,k,s,g,e
f,s,w,t,p,f,?,n,n,e,e,?,s,w,w,p,w,o,p,n,v,u,p
f,s,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,k,a,g,?
x,f,n,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,?,n,a,g,e
f,f,n,f,?,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g,e
x,f,n,?,?,f,w,b,?,t,e,f,f,w,w,p,w,o,e,n,a,g,e
f,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,?,k,v,g,p
x,?,w,f,n,f,w,b,?,t,e,s,f,w,w,p,w,?,?,n,s,g,e
f,s,w,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g,e
?,y,w,t,p,f,?,n,k,e,e,s,s,w,?,p,w,?,p,k,v,u,p
f,s,g,f,n,f,w,b,p,t,e,s,?,w,w,p,w,o,e,k,a,g,e
f,y,n,?,n,?,c,b,w,?,b,s,s,w,g,?,w,o,p,n,v,d,e
?,?,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,a,g,e
x,f,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,?,e
?,y,n,?,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,?,v,d,e
f,f,n,t,n,f,c,b,n,t,b,s,s,?,g,p,w,o,p,n,?,d,e
f,y,e,t,n,f,c,b,p,t,?,s,s,?,p,p,w,o,p,k,v,d,e
f,?,g,f,n,f,?,b,h,t,e,f,?,w,w,p,w,o,e,n,s,g,e
x,f,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,y,d,e
x,?,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,?,d,e
x,?,g,f,n,f,w,b,p,t,e,?,s,w,w,p,w,o,?,n,s,g,?
f,s,n,t,p,f,?,n,n,?,?,s,s,w,w,p,w,o,p,n,s,g,p
f,f,n,t,n,f,c,b,?,t,b,?,s,g,w,p,w,?,p,k,v,d,e
x,s,?,t,p,f,c,?,n,e,e,s,s,w,?,p,w,o,p,k,v,g,p
x,s,w,t,a,f,c,?,n,e,c,s,s,w,w,p,w,o,p,n,?,g,e
x,s,w,f,n,f,w,b,h,t,e,?,s,w,?,p,w,o,e,k,a,g,?
x,y,y,t,a,f,c,b,?,?,c,s,s,w,w,p,w,o,p,n,s,g,e
?,?,g,f,?,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g,p
f,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,?,e,n,a,g,?
f,s,w,f,n,f,?,b,p,t,e,f,f,w,w,p,w,o,e,?,s,g,e
x,f,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,v,d,e
f,s,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,?,g,e
x,f,n,f,?,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g,e
x,s,w,t,p,f,c,n,?,e,e,?,s,w,w,p,w,o,p,k,v,u,p
f,f,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,?,d,e
?,y,w,t,l,f,?,b,k,?,c,s,s,w,w,p,w,o,p,n,n,g,e
f,f,g,f,n,?,?,b,n,t,e,f,s,w,w,p,?,o,?,k,s,g,e
x,y,e,t,n,f,c,?,n,t,b,s,s,w,g,?,?,o,p,n,v,d,e
f,f,w,f,n,f,w,?,n,t,e,s,?,w,w,p,?,o,e,k,s,g,e
x,s,g,f,n,f,w,b,p,t,?,f,?,w,w,p,w,o,e,n,a,?,e
x,y,n,?,n,f,c,b,n,t,b,?,s,w,?,p,w,o,p,k,v,d,e
x,y,g,t,n,f,c,b,w,t,?,s,?,?,g,p,w,o,p,n,y,d,e
x,?,g,t,n,f,c,b,u,t,b,s,s,g,w,?,w,o,?,k,v,d,e
f,s,?,f,n,?,w,b,n,t,?,f,s,w,?,p,w,?,e,n,a,g,e
x,f,g,t,?,f,c,b,u,?,b,s,s,p,w,p,w,o,p,k,v,d,e
x,f,?,t,n,f,c,b,u,t,b,s,s,?,?,p,w,o,p,n,v,d,e
x,f,e,t,n,f,c,b,w,t,?,s,s,g,w,p,w,o,?,n,v,d,e
x,y,n,t,n,f,c,?,w,t,b,s,s,p,g,p,?,?,p,n,y,d,e
f,f,w,f,n,f,w,b,h,?,e,f,f,w,w,p,w,?,e,n,s,?,e
x,y,n,t,n,f,c,b,?,t,b,s,s,p,w,p,w,o,p,k,y,?,e
x,s,g,f,n,f,w,b,?,t,e,s,f,w,w,p,?,o,e,k,s,g,e
x,?,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,k,a,g,e
f,f,w,f,n,f,w,b,p,t,e,s,s,w,w,p,w,?,e,n,a,g,e
x,y,?,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,?,e
f,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,u,p
x,y,e,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,v,d,e
f,f,w,f,n,?,w,b,p,t,e,s,?,w,w,p,w,o,e,k,s,g,e
?,s,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,?,e
x,y,g,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,n,v,d,e
f,f,g,t,n,f,c,?,p,t,b,s,?,p,w,p,w,o,p,k,v,d,?
x,f,n,t,n,f,c,?,w,t,b,s,s,g,w,?,w,o,p,k,v,d,e
f,f,e,t,n,?,c,b,n,t,b,s,?,w,p,p,w,o,p,k,?,d,?
x,s,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,?,g,e
?,f,e,t,n,f,c,?,w,t,b,s,s,w,g,p,w,?,p,n,v,d,?
x,f,?,t,n,f,c,b,p,t,?,s,s,w,p,p,w,o,p,k,?,?,e
x,f,g,?,n,f,c,b,u,t,?,s,s,w,w,p,w,o,p,k,y,d,e
