@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
x,?,?,t,n,?,c,?,?,t,b,?,s,p,g,?,w,o,p,n,v,?,e
f,f,?,t,n,f,c,b,w,t,?,s,s,w,p,p,w,o,p,?,?,d,e
f,f,n,t,n,?,c,b,w,t,?,?,?,g,g,p,w,o,p,k,v,d,e
f,f,n,t,n,f,c,b,?,t,b,s,s,p,p,p,?,o,p,k,v,d,e
?,f,g,t,n,f,c,b,n,t,b,s,?,?,p,?,?,o,p,k,v,d,e
x,f,e,t,n,?,c,b,u,t,?,s,s,p,p,p,w,o,p,n,v,?,e
x,?,?,t,n,f,c,b,u,t,b,s,s,p,w,p,?,o,p,n,y,?,e
?,f,g,t,n,?,c,b,n,t,b,?,?,?,p,p,w,o,p,k,?,?,e
f,?,?,?,n,?,c,?,p,t,?,s,?,p,p,?,?,?,?,?,v,d,e
?,y,n,?,n,?,?,?,?,?,?,?,s,g,p,p,w,?,?,n,y,d,?
f,?,?,t,?,?,c,b,?,t,b,s,s,?,g,p,?,o,p,k,v,?,e
x,f,?,f,?,f,?,n,p,e,?,s,s,w,w,p,w,?,p,n,v,d,p
x,f,?,?,n,?,c,b,p,t,b,s,s,w,w,p,w,?,p,?,?,?,?
?,f,n,t,?,?,?,b,w,t,b,s,?,?,w,p,w,o,?,n,v,d,e
x,y,e,?,n,f,?,b,w,?,b,s,s,?,p,p,w,o,?,n,y,?,e
f,?,?,t,?,f,c,?,n,?,b,s,?,g,p,?,?,?,?,n,?,d,e
f,f,n,?,n,?,c,b,w,?,b,s,s,?,?,p,w,o,?,k,?,d,?
?,?,g,t,n,f,c,?,?,t,b,s,s,p,w,p,w,o,?,?,v,d,e
?,s,n,?,?,f,?,?,n,t,e,s,s,w,w,p,w,o,e,n,?,g,e
x,?,g,t,n,?,?,?,w,t,b,s,s,?,?,p,w,o,p,k,y,?,?
x,y,n,t,?,f,c,b,w,t,b,s,s,?,p,?,?,o,?,n,?,?,e
?,?,n,?,n,f,c,b,p,t,b,?,s,?,w,?,?,?,p,k,v,d,e
?,f,g,t,n,?,c,b,p,t,b,?,s,?,g,?,w,o,?,n,v,d,?
x,f,e,t,n,?,c,b,?,t,?,?,s,g,?,p,w,o,p,n,y,d,?
f,?,n,t,n,f,c,b,p,?,b,?,s,g,p,p,w,o,p,?,?,?,e
x,f,g,f,?,?,c,b,h,?,b,k,?,b,?,?,w,?,l,?,?,?,p
x,y,e,?,?,f,c,b,?,t,?,s,?,?,w,p,?,o,?,n,?,d,?
x,f,?,t,n,f,c,b,u,?,b,s,?,p,?,p,w,?,?,k,?,d,?
x,?,e,?,n,f,?,b,?,t,b,s,s,p,?,p,w,?,p,n,?,d,e
x,f,e,?,n,?,?,b,n,t,?,?,s,?,g,?,w,o,p,k,?,d,e
x,?,e,?,n,?,c,b,n,t,b,s,s,g,w,p,?,?,p,k,?,d,e
?,f,n,t,n,?,c,?,w,?,b,s,s,w,g,?,w,o,?,n,y,?,?
?,f,n,t,n,?,c,b,u,?,b,?,?,g,p,?,w,o,p,?,v,d,e
?,y,n,t,n,?,c,?,w,?,?,s,s,w,g,p,w,o,p,k,v,d,?
x,f,e,t,n,f,?,?,u,t,b,s,?,g,w,?,w,o,p,n,?,?,e
x,y,?,t,n,f,?,b,w,?,b,s,s,p,g,?,w,o,?,k,v,d,e
x,y,n,t,n,f,c,b,n,t,b,?,s,p,g,p,w,?,p,k,y,d,e
x,y,g,t,?,f,c,?,?,t,b,s,s,w,w,?,w,o,?,k,v,d,e
?,?,n,t,n,?,c,b,u,t,b,s,s,g,w,?,w,?,p,?,v,d,e
?,y,e,t,n,?,?,b,p,?,b,s,s,w,p,p,w,?,?,n,y,d,e
x,?,e,?,n,f,?,b,?,t,b,?,s,g,p,p,w,o,p,n,y,d,?
x,f,?,?,?,?,c,b,u,?,b,s,s,w,?,p,?,o,?,?,y,?,e
x,?,?,?,n,f,c,b,?,t,b,?,s,w,?,?,?,o,p,n,v,d,?
x,y,n,t,n,f,c,b,p,t,?,?,?,g,w,p,w,o,p,?,y,d,e
?,?,e,t,n,f,c,b,p,t,?,?,s,?,p,p,?,o,p,n,y,d,e
f,f,e,t,?,f,c,b,?,t,b,?,s,g,p,p,w,?,p,?,v,d,e
f,f,?,t,n,f,?,b,w,t,?,s,s,p,w,p,w,?,p,k,y,d,e
x,y,e,?,n,f,c,b,u,t,?,s,s,w,?,p,?,o,p,k,v,d,e
x,f,?,t,n,f,c,b,u,t,b,s,s,g,?,p,?,o,p,n,v,d,e
x,?,e,t,n,f,c,b,n,t,?,s,s,g,p,p,w,?,?,?,y,d,e
f,f,g,t,n,?,c,b,p,t,b,s,s,g,p,p,w,o,?,n,y,d,e
?,?,?,t,n,?,c,b,p,?,b,s,?,g,w,?,w,o,p,n,?,d,e
f,y,e,t,n,f,c,b,n,t,?,s,?,p,p,p,?,o,p,k,?,?,?
x,y,n,t,n,f,c,b,u,t,?,s,s,g,?,p,?,o,?,k,?,?,e
x,?,?,t,?,?,?,b,?,t,?,s,?,?,?,?,w,o,p,n,?,?,e
x,y,g,?,n,f,?,b,u,t,?,?,?,p,g,p,w,o,p,n,y,d,e
?,y,?,t,n,f,c,?,p,t,b,?,?,w,p,p,w,o,p,?,v,d,?
x,y,n,t,n,f,c,b,u,?,b,?,s,?,w,?,w,?,p,?,?,d,?
x,?,g,f,n,f,?,?,h,t,e,f,s,?,w,p,w,?,e,k,s,g,e
?,f,n,t,?,f,c,b,?,t,?,s,s,w,g,p,w,?,?,n,y,d,?
x,y,?,?,n,f,?,b,w,?,b,s,s,?,p,?,w,?,p,n,?,d,e
x,y,g,t,n,f,?,b,n,?,b,s,s,w,p,?,w,o,?,?,y,d,e
?,f,n,t,?,?,c,b,?,t,b,s,?,?,?,p,w,?,?,k,y,d,e
x,f,?,t,n,f,c,b,u,t,b,?,s,g,?,?,w,o,p,n,v,d,e
x,?,e,?,n,f,c,b,?,?,b,?,?,?,g,p,w,o,p,?,y,d,e
?,y,n,t,?,f,c,b,w,?,b,?,?,?,?,p,w,?,?,k,y,d,?
x,?,e,?,?,f,?,?,?,?,?,s,s,p,?,?,w,o,p,k,y,?,e
x,?,?,t,n,?,c,b,?,?,?,s,?,?,w,p,?,?,p,k,y,d,e
?,?,n,t,n,?,c,b,u,t,b,s,s,g,w,?,?,o,?,n,y,d,e
f,?,?,t,n,?,c,b,p,t,b,s,s,w,w,p,w,o,p,n,y,d,e
x,?,e,t,?,?,c,b,?,?,b,s,s,w,w,?,w,o,p,k,y,d,e
f,?,n,?,n,f,?,?,p,t,?,?,s,p,g,p,w,o,p,?,v,d,e
x,y,n,t,?,?,?,b,w,?,?,?,?,p,g,p,w,o,p,n,v,d,e
x,?,e,?,n,f,c,b,w,t,b,s,?,?,w,p,?,o,p,n,y,?,e
x,?,g,t,n,f,?,b,n,t,?,s,?,p,g,p,?,o,p,k,v,d,?
x,?,?,t,?,f,c,b,u,?,?,?,s,w,w,?,?,o,?,k,y,d,e
?,y,?,?,n,f,c,?,?,t,?,s,?,?,g,p,w,o,?,n,y,d,e
x,?,?,f,c,?,c,?,p,e,?,s,s,w,w,p,?,o,?,k,v,d,p
x,y,?,?,n,?,c,b,n,t,b,s,s,?,w,p,w,o,?,n,y,d,e
?,f,g,t,?,f,c,b,p,?,b,s,?,p,p,p,?,o,?,n,?,d,e
x,?,?,t,n,?,c,b,n,t,?,s,s,?,p,p,?,?,p,k,?,d,e
x,y,?,?,?,f,c,b,w,?,b,?,?,?,g,p,w,o,p,?,v,?,e
x,?,n,?,n,?,?,?,w,?,b,s,?,g,p,p,w,o,p,n,v,d,?
f,f,n,t,n,f,c,b,p,t,b,s,s,?,g,p,?,o,?,n,?,d,e
?,f,n,?,?,?,?,b,?,t,?,?,s,?,?,p,w,o,p,?,?,d,?
x,y,n,t,n,f,c,b,n,t,b,?,?,?,p,p,w,o,?,?,v,d,e
?,?,?,?,n,f,?,b,?,t,b,?,?,p,w,?,w,?,p,k,y,d,e
f,f,n,t,n,f,c,?,w,t,b,s,s,?,w,p,w,o,p,n,?,d,?
f,?,?,t,?,f,c,b,?,?,b,s,s,w,w,?,w,o,p,k,y,d,e
?,f,?,t,?,f,c,?,?,t,b,s,?,?,w,p,w,o,?,?,y,d,?
x,y,g,t,n,f,c,b,w,t,b,s,s,w,g,p,?,o,p,k,y,?,e
x,y,?,t,n,?,c,b,u,?,b,s,s,w,?,?,w,o,p,n,v,d,?
f,f,n,t,?,?,c,b,u,t,b,?,s,g,p,?,w,o,?,?,v,?,?
?,?,?,t,n,f,c,?,?,t,b,s,s,w,?,p,?,o,p,?,?,?,e
?,f,g,f,f,?,c,?,g,?,b,k,k,b,?,?,w,?,?,h,?,d,?
f,?,?,t,n,f,c,?,w,?,b,s,s,p,?,p,w,o,p,?,v,d,e
x,y,g,t,n,f,c,b,?,?,?,s,?,g,g,?,w,?,p,k,y,d,e
x,f,?,t,n,?,c,b,u,t,?,s,s,?,?,p,w,o,?,?,y,?,?
?,f,g,?,f,f,?,b,?,e,b,?,k,b,p,p,w,o,?,?,y,d,p
?,f,?,t,n,f,c,?,?,t,?,s,s,w,w,?,?,o,p,n,v,d,e
x,y,?,?,n,?,c,b,?,t,b,?,s,g,p,p,w,o,p,n,v,d,e
x,y,n,t,n,f,c,b,u,?,?,s,s,g,g,p,?,?,?,k,v,?,e
x,?,?,?,n,f,c,?,p,t,b,s,s,p,?,p,w,?,p,k,?,?,e
x,?,e,t,?,f,c,?,?,t,b,s,s,?,p,?,w,o,p,n,y,?,e
x,y,n,t,n,?,c,b,?,t,b,?,?,w,p,p,?,o,?,n,v,?,?
f,f,?,t,n,?,c,?,?,t,b,?,?,?,p,p,w,o,?,k,v,d,?
?,?,?,t,n,?,c,?,n,t,b,s,s,g,p,p,w,?,p,?,v,d,e
?,?,g,t,?,?,c,b,w,t,b,s,s,w,p,?,?,o,p,?,v,d,e
f,f,n,t,n,f,c,?,u,t,b,?,?,g,?,?,w,o,p,k,?,d,?
x,?,?,?,n,f,c,b,?,?,?,s,s,g,p,p,w,o,?,n,v,d,e
x,f,?,?,n,f,?,?,u,t,b,s,?,?,?,p,w,o,?,k,y,d,e
f,f,g,t,n,?,c,b,p,?,?,?,?,p,w,p,?,o,?,?,y,d,e
f,f,?,t,?,f,c,?,p,t,b,s,?,g,g,p,w,?,p,k,?,d,e
f,f,n,t,n,f,c,b,?,?,b,?,s,g,w,p,w,?,p,k,?,?,?
x,f,n,?,n,f,c,b,w,t,b,?,s,?,w,p,w,o,p,n,y,d,e
x,?,?,t,n,f,?,b,w,t,?,s,s,g,g,p,w,o,p,?,?,d,e
?,s,g,?,?,?,?,?,p,t,e,f,f,w,w,p,w,o,e,k,s,?,e
x,?,e,?,n,f,c,?,?,?,?,s,s,?,?,?,w,o,?,k,y,?,e
f,f,g,?,n,f,c,b,?,t,b,s,s,?,w,?,w,o,p,n,y,?,e
x,y,e,?,?,?,c,b,w,t,b,s,s,g,p,p,w,o,?,?,y,?,e
x,f,g,t,?,f,c,?,u,t,b,s,?,?,w,?,w,?,p,n,v,?,?
f,f,n,?,n,f,c,?,?,t,b,s,s,w,?,?,w,o,p,k,y,d,e
x,?,e,t,n,?,c,?,w,?,b,?,?,?,?,p,w,o,p,n,v,d,e
x,f,e,?,n,f,c,?,n,t,b,?,s,?,w,p,w,o,p,n,v,?,?
x,?,?,t,n,f,c,b,w,t,?,s,s,w,g,?,?,o,p,?,v,d,e
x,?,?,?,c,f,w,n,g,e,b,s,?,?,?,p,w,o,p,?,s,?,p
?,y,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,y,d,e
?,f,e,t,n,f,?,b,n,?,b,s,s,w,p,p,w,o,p,k,?,d,e
x,?,n,t,n,?,?,b,w,t,b,s,s,p,w,p,w,?,p,n,y,d,?
?,?,?,f,?,?,w,?,?,t,?,?,s,w,w,?,w,?,e,?,s,g,e
x,f,?,t,n,?,c,?,n,t,b,s,s,g,w,p,w,o,p,n,y,d,e
f,?,g,t,n,f,?,?,n,t,?,s,?,w,?,?,w,o,p,n,v,d,e
x,f,?,?,n,?,c,b,w,t,?,s,s,p,g,p,?,o,?,?,y,?,e
f,y,e,?,n,?,c,b,w,?,b,s,s,w,p,p,w,o,p,k,y,d,?
?,?,e,t,?,f,?,b,n,t,?,s,s,p,p,p,w,?,?,?,y,d,?
x,y,n,t,n,f,c,b,n,t,b,?,s,?,?,p,w,o,p,k,v,d,e
?,y,e,t,n,f,c,b,?,t,?,s,s,g,?,p,?,o,?,?,v,d,?
x,f,?,t,?,?,c,b,n,?,b,s,s,w,?,p,w,o,p,n,v,d,?
f,?,?,?,n,f,c,b,?,t,b,s,s,w,w,?,w,?,?,k,v,?,?
f,?,?,t,n,?,?,b,w,t,b,s,s,?,g,p,?,o,p,n,v,d,?
?,y,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,?,p,?,?,d,e
x,y,g,t,n,?,c,?,p,t,b,?,?,g,w,p,?,o,p,n,y,?,e
?,?,g,?,?,f,c,b,?,t,b,s,s,g,p,p,w,o,p,?,?,d,e
?,f,e,t,n,?,?,?,w,t,?,?,?,g,p,p,w,o,p,n,v,d,e
?,f,n,t,n,?,c,b,w,t,b,s,s,?,?,p,w,?,?,k,y,?,e
?,f,n,f,?,f,w,b,n,?,?,f,f,w,w,?,w,?,?,k,s,?,e
?,f,e,?,n,?,c,?,w,t,b,s,s,w,g,p,w,?,?,?,?,?,?
?,y,?,t,n,f,c,b,?,t,b,?,s,?,g,p,w,o,p,n,y,d,e
x,y,?,t,n,?,?,b,u,t,b,s,s,?,p,p,w,o,?,?,v,?,e
?,f,?,?,n,f,c,b,?,?,?,?,?,g,p,p,?,?,p,n,y,?,e
x,y,e,t,n,f,c,?,?,?,b,s,s,?,g,p,w,o,p,?,y,d,?
?,f,n,t,?,f,?,b,u,?,b,?,s,p,?,p,w,o,?,k,v,d,e
x,y,g,?,n,f,c,b,u,t,b,s,s,?,?,?,?,?,?,k,?,d,e
f,?,?,t,?,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,v,d,e
x,f,e,t,n,f,c,b,?,t,b,s,?,p,p,p,w,o,p,k,v,d,e
f,?,n,t,n,f,c,b,?,?,b,?,s,w,g,p,?,o,p,?,v,d,e
x,?,g,t,n,f,?,b,p,t,b,s,s,?,p,p,w,o,?,?,y,d,?
x,y,n,?,n,?,c,b,?,?,b,s,s,w,p,p,w,?,p,n,y,d,e
?,y,e,?,n,f,c,b,?,t,b,s,s,w,p,p,?,o,p,?,v,d,e
x,f,?,t,n,f,c,b,?,?,?,s,?,?,p,p,?,o,?,k,y,d,e
x,f,n,t,n,f,c,?,u,?,?,s,?,?,w,?,w,?,p,?,v,?,e
f,?,n,?,n,f,c,b,n,t,?,?,s,p,p,p,w,o,p,?,?,?,e
x,y,?,t,?,f,c,b,?,t,?,?,s,w,w,?,w,o,p,k,v,?,e
x,?,e,t,n,f,c,b,?,?,b,s,?,p,p,p,?,o,p,n,y,d,e
f,f,n,t,?,f,c,b,?,t,b,s,s,w,p,p,w,?,p,?,v,?,e
?,?,?,t,n,?,?,b,?,t,b,s,?,p,?,p,?,o,?,n,?,?,?
?,y,?,t,n,f,c,b,u,?,b,s,s,g,?,?,?,o,p,?,y,d,?
?,?,?,t,?,f,?,b,u,?,b,?,s,p,?,?,?,o,?,k,?,d,e
x,f,g,?,n,?,c,b,u,t,b,s,?,?,g,p,?,o,p,k,v,?,?
x,f,?,f,c,?,w,?,u,e,b,?,s,?,w,?,w,o,p,k,?,d,?
x,y,n,?,?,f,c,b,?,t,b,?,s,g,g,p,?,o,p,n,?,d,e
x,f,e,t,n,f,?,b,p,t,?,?,?,?,p,p,w,o,?,?,?,d,e
f,s,n,?,n,f,w,b,p,t,e,f,f,w,?,p,w,o,e,?,s,g,?
x,y,g,t,?,f,?,?,p,t,b,s,?,p,g,p,w,o,?,k,y,d,e
x,y,?,t,n,f,c,b,u,t,b,s,s,p,p,p,w,?,p,k,y,d,e
?,f,n,t,?,f,c,b,u,t,?,?,s,p,w,p,w,o,p,k,?,d,?
f,f,g,t,n,?,?,b,?,?,?,?,s,p,w,p,?,o,p,?,y,d,e
x,?,?,t,n,f,?,b,w,?,b,s,?,?,p,?,?,o,p,n,v,?,e
x,y,n,?,n,f,c,b,w,t,b,s,s,g,p,p,w,o,?,k,y,?,e
x,f,e,?,n,f,c,b,w,t,b,s,s,g,?,?,?,o,?,n,y,d,e
x,f,n,t,?,f,?,b,u,t,b,s,?,p,?,p,?,o,p,?,?,?,?
?,f,?,t,n,?,?,?,?,t,b,?,?,g,p,p,?,?,p,n,v,d,?
?,f,n,?,n,f,c,b,w,t,b,s,s,?,?,p,w,o,p,n,?,d,e
x,?,g,?,n,?,c,?,w,?,b,s,?,g,g,?,w,o,p,n,v,d,e
x,?,?,t,n,?,c,b,?,t,b,s,?,w,w,p,w,?,p,?,y,d,e
x,y,g,t,?,f,c,b,p,t,b,s,s,?,w,p,w,o,p,?,?,?,e
f,f,g,t,n,f,c,?,?,t,?,s,s,?,w,p,w,o,?,k,y,d,e
x,f,e,t,n,f,?,b,u,t,?,?,?,p,w,?,w,o,p,n,y,d,e
?,s,p,f,c,?,w,n,u,e,b,s,s,w,?,?,w,?,?,k,s,?,p
f,y,n,?,n,f,?,b,?,t,b,?,?,p,?,p,w,o,?,k,v,d,e
x,y,?,?,?,f,c,b,w,t,b,s,s,g,?,p,w,?,?,?,v,d,?
x,?,?,t,n,f,c,?,u,t,b,s,?,?,w,p,w,o,?,k,y,?,e
x,?,?,t,?,f,?,b,n,t,b,?,s,?,g,p,w,o,p,?,v,?,e
?,f,g,t,n,?,c,b,n,t,?,s,s,g,?,p,w,o,?,?,y,?,e
?,f,?,t,?,?,?,b,n,t,b,?,s,g,?,p,w,o,?,?,y,d,?
x,y,n,?,n,f,c,?,u,?,b,s,s,p,?,p,w,o,p,n,y,d,e
?,y,g,t,?,f,c,?,p,t,b,s,?,p,g,?,w,o,?,n,y,?,e
?,y,?,t,n,f,c,b,u,t,?,s,s,?,w,p,w,o,p,?,v,?,e
x,?,n,?,n,f,c,b,p,?,b,s,s,w,?,p,w,o,p,k,v,d,e
x,y,g,?,n,f,c,b,w,t,b,s,s,?,g,p,w,?,p,n,v,d,?
x,y,n,?,?,f,?,?,?,?,b,?,s,?,w,p,w,o,p,?,y,d,e
x,f,e,t,?,f,?,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d,e
x,f,e,t,?,f,?,b,?,t,?,?,s,w,p,p,w,?,p,n,?,d,e
x,y,g,t,n,f,c,?,w,t,b,s,?,?,?,p,?,o,p,?,y,d,e
f,f,g,?,n,f,c,b,n,?,b,s,s,g,w,p,w,o,p,k,y,?,?
f,f,e,?,n,f,c,?,w,t,b,s,s,?,p,p,?,o,p,n,y,?,e
f,?,?,t,?,f,?,b,p,t,b,s,s,g,?,p,w,?,p,?,y,d,e
?,?,?,t,n,f,c,b,p,?,b,?,?,g,w,p,w,o,p,?,y,?,e
x,?,e,t,n,f,c,b,p,?,b,s,?,?,?,p,w,o,p,n,?,d,e
?,s,?,f,n,f,w,b,k,?,e,s,f,w,w,?,w,o,?,k,s,g,e
x,y,n,t,n,f,c,b,w,t,?,s,?,w,p,p,w,?,p,k,v,d,e
x,?,?,t,n,f,?,?,?,?,?,s,?,w,w,?,?,?,p,n,y,d,e
f,?,?,t,?,f,c,?,?,?,?,?,s,?,p,?,w,o,?,k,?,d,e
x,f,g,t,?,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,?,?,e
f,?,n,t,n,f,c,b,?,t,?,s,?,?,?,p,w,o,?,?,?,d,e
?,?,g,f,?,f,?,n,?,e,b,s,s,w,w,p,?,o,p,k,?,d,?
f,y,e,t,n,f,?,?,w,t,b,s,s,p,p,p,?,o,p,k,v,d,?
x,?,g,t,n,f,c,?,w,?,b,?,s,w,g,p,?,?,?,k,v,d,e
x,f,n,f,n,?,w,b,k,t,e,s,s,?,w,?,w,?,e,k,a,g,e
?,y,?,?,?,?,c,b,u,?,?,?,s,w,g,p,w,o,p,?,?,d,e
?,f,w,f,c,?,w,n,u,e,?,?,s,w,w,?,?,o,p,n,v,d,?
?,?,?,t,n,?,c,b,p,t,b,s,s,g,?,?,w,o,p,k,v,d,e
f,f,?,?,n,f,c,b,p,t,b,s,?,p,p,p,?,o,p,k,v,d,e
?,f,n,t,n,f,c,?,u,t,b,s,s,?,g,p,?,o,?,k,v,d,?
?,y,?,t,n,f,?,?,p,t,b,s,s,?,p,?,w,o,p,k,?,d,e
?,f,n,t,n,f,c,b,?,t,b,s,?,g,?,p,w,?,p,k,v,?,e
?,f,g,t,?,?,c,b,?,?,?,s,s,?,w,p,?,o,?,n,y,d,e
f,y,n,t,?,f,?,b,n,t,b,?,s,?,p,?,w,o,?,k,?,?,?
x,y,?,t,n,f,c,b,?,t,b,s,s,g,w,?,w,o,p,?,?,d,e
f,y,n,t,n,?,c,b,p,t,b,?,s,g,p,p,?,o,p,n,y,d,e
x,?,?,t,?,f,c,?,n,t,b,s,s,p,?,?,w,?,?,n,v,d,?
?,f,?,?,?,f,c,?,?,?,b,?,k,n,p,p,w,?,?,h,y,p,p
x,y,g,t,n,f,c,b,n,t,?,s,s,?,w,p,w,o,?,?,y,?,e
x,y,g,t,n,f,c,b,?,t,b,?,s,?,w,?,?,o,p,k,v,d,e
?,?,?,t,n,f,?,b,n,t,?,?,s,p,g,p,?,o,p,k,y,d,?
?,?,e,t,n,?,c,b,p,t,b,s,s,p,p,p,w,o,p,k,y,?,?
x,?,g,t,?,f,c,b,p,t,?,s,s,?,w,?,w,?,?,k,y,?,e
x,f,g,?,?,f,c,b,p,t,b,?,?,w,p,p,w,o,p,n,y,d,e
?,f,g,t,n,?,?,b,n,t,b,s,s,g,?,p,?,?,p,?,y,d,e
?,y,e,t,n,f,c,?,n,t,b,s,?,g,g,p,w,o,p,n,y,?,?
x,?,g,?,n,?,c,?,p,?,b,s,s,?,w,?,w,o,p,n,v,d,e
x,?,e,t,?,?,c,?,u,t,?,s,s,p,?,p,?,o,?,k,v,d,?
x,?,?,t,n,f,?,b,w,?,b,s,s,p,g,p,w,o,p,?,y,?,e
x,?,g,t,n,f,?,b,u,t,b,s,?,g,g,p,w,o,p,n,?,d,e
x,y,e,?,?,f,?,b,?,t,b,s,s,w,p,p,?,o,?,n,y,d,e
f,?,n,?,?,f,c,b,p,t,b,?,s,?,p,p,w,o,p,?,y,d,?
x,f,e,t,?,f,?,b,?,t,b,?,?,w,?,p,w,o,p,k,?,d,e
?,y,n,t,n,?,c,b,u,t,?,?,s,w,?,p,w,o,p,n,?,d,e
x,?,n,t,n,?,c,?,w,t,b,s,s,g,g,?,w,o,?,k,y,d,e
x,y,g,t,?,f,c,?,u,t,b,s,?,g,p,p,?,o,p,?,?,d,e
?,f,?,t,?,f,?,b,u,t,b,s,s,?,w,?,?,o,?,k,y,d,e
x,?,g,t,n,f,c,b,u,t,?,s,s,?,p,?,w,?,?,k,y,d,?
x,y,g,?,n,f,c,b,n,t,?,s,s,p,w,p,w,o,p,k,y,?,e
x,y,g,t,n,f,c,b,w,t,?,?,s,w,?,?,w,o,p,n,y,?,e
x,f,g,f,f,f,c,b,?,e,b,?,?,b,n,p,w,o,l,h,y,p,?
x,f,?,t,?,f,c,b,p,?,b,?,s,w,?,p,?,o,p,k,?,d,?
x,?,?,t,n,f,c,b,n,t,?,s,s,g,p,?,?,o,?,n,y,d,e
x,f,?,t,?,?,c,b,p,t,b,s,?,?,w,p,w,?,?,?,?,d,e
x,?,g,?,?,f,c,b,w,t,b,s,s,?,w,p,w,o,p,n,v,?,e
f,?,n,?,n,f,c,?,n,?,b,s,?,?,w,?,w,o,?,k,y,d,?
x,?,?,t,?,?,?,?,?,t,b,?,s,g,?,p,w,o,p,k,y,d,e
x,f,e,t,n,f,c,b,p,?,b,s,s,p,?,p,w,?,p,k,v,d,?
x,y,?,t,n,?,?,b,?,t,b,s,s,?,g,p,w,o,p,k,v,d,?
?,?,?,?,n,f,c,?,w,t,b,s,s,?,w,p,w,o,p,k,v,?,e
f,?,g,t,n,f,c,?,?,?,b,?,s,?,w,p,?,o,p,n,v,d,e
x,f,g,f,f,f,c,b,h,e,b,k,k,p,b,p,?,o,l,h,?,p,?
x,f,?,t,n,?,?,b,u,t,?,?,?,?,?,p,?,o,p,?,?,d,e
x,y,n,t,n,f,c,?,?,t,b,?,s,?,g,?,?,o,p,k,?,d,?
x,?,?,t,?,?,c,?,n,t,b,s,s,?,?,?,?,o,p,n,?,?,e
x,f,?,t,n,f,?,b,u,?,b,s,s,p,g,p,?,o,?,n,v,?,e
f,f,n,t,n,f,c,b,p,t,b,?,?,?,p,p,w,o,p,n,?,?,?
x,?,g,t,n,?,c,b,w,t,b,?,s,w,g,?,?,o,p,n,?,d,?
?,?,n,?,n,f,c,b,u,t,?,s,s,?,g,p,?,?,?,?,?,d,?
x,y,e,t,?,f,?,b,p,t,b,s,s,w,w,p,w,o,?,n,?,d,?
?,f,g,t,n,f,?,?,?,t,?,s,s,w,?,p,w,o,p,?,y,d,?
x,f,g,t,n,?,c,b,?,t,?,s,s,?,p,p,w,o,?,?,v,?,e
x,y,e,?,?,f,c,b,n,t,b,s,?,p,g,?,w,?,p,n,v,?,e
x,y,e,?,n,?,c,b,?,t,b,s,s,w,?,?,?,o,p,?,v,d,?
x,f,g,t,n,?,?,?,p,t,?,?,?,p,p,?,w,o,p,k,y,?,e
?,y,n,?,n,?,c,b,p,t,?,s,s,p,g,p,w,o,?,?,?,?,e
x,f,e,t,n,f,c,b,u,t,b,s,s,p,w,?,w,o,?,?,y,d,e
f,f,n,t,n,f,c,b,n,t,b,s,s,g,p,p,?,o,p,n,?,d,e
?,?,e,t,?,f,?,b,?,t,b,s,?,w,?,?,w,?,p,n,y,d,?
?,f,?,t,n,f,c,?,n,t,b,?,s,w,p,p,w,o,p,?,v,d,e
x,y,e,t,?,?,c,b,n,t,b,s,s,p,?,?,?,o,?,k,y,?,e
x,?,?,t,n,f,c,?,?,t,b,s,?,g,w,p,?,o,p,?,y,d,?
?,f,e,t,n,f,c,b,w,t,b,s,s,?,p,p,w,o,?,n,?,?,e
x,f,?,t,n,f,?,b,?,t,?,?,s,p,g,p,w,?,?,?,?,d,e
x,f,n,t,n,?,?,b,?,t,b,s,?,?,w,p,w,?,p,k,v,d,?
x,y,n,t,n,f,c,b,?,t,?,s,?,g,w,?,?,?,p,n,y,d,?
x,y,?,?,n,f,c,b,w,t,b,s,s,?,w,?,w,o,p,n,?,?,e
f,f,n,t,n,?,?,b,?,t,b,?,s,p,g,p,w,?,?,n,?,?,e
