@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
x,y,n,t,n,f,c,b,p,t,b,s,s,p,w,?,w,o,p,n,y,d,e
x,y,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d,?
f,y,n,t,?,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,?,d,e
?,y,n,t,n,?,?,b,n,t,b,s,s,p,w,p,w,o,p,k,v,d,e
x,y,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,n,v,d,e
?,s,n,t,p,f,c,n,?,e,e,s,s,w,?,?,w,o,p,n,v,u,p
f,f,e,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d,e
x,s,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,g,p
x,f,e,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,y,d,e
f,f,n,t,n,f,c,b,p,t,b,?,s,g,g,p,w,o,p,k,y,d,e
x,y,n,t,n,f,c,b,u,?,b,s,s,p,g,p,w,o,p,?,v,d,e
f,f,e,t,n,f,c,?,p,t,b,s,s,w,g,p,w,o,p,n,v,d,e
x,f,e,t,n,f,c,b,n,t,b,s,s,w,g,?,w,o,p,n,y,d,e
x,f,g,t,?,f,c,b,p,t,b,s,s,g,p,p,w,?,p,n,v,d,e
x,y,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d,e
f,f,n,t,n,f,?,b,?,t,b,s,s,w,g,p,w,o,p,n,v,d,e
f,f,?,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,?,y,d,e
x,f,e,t,?,f,c,b,u,t,b,s,s,w,g,p,w,o,p,k,v,d,e
x,f,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,o,?,k,y,?,e
x,f,e,t,n,f,c,b,p,t,b,s,s,?,w,p,w,o,p,n,y,d,e
f,f,g,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,k,v,d,e
x,y,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,?,k,y,d,e
?,f,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,y,d,?
x,f,e,t,n,f,c,b,n,t,b,s,s,w,p,p,?,?,p,n,y,d,e
x,y,e,t,n,f,c,b,w,t,b,s,s,p,?,p,w,o,?,n,y,d,e
x,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,?,o,p,?,y,d,e
x,y,g,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,y,d,e
?,y,e,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,v,d,e
x,y,g,t,n,f,c,b,p,t,b,s,s,g,p,p,?,o,p,k,v,d,e
x,f,g,t,n,f,c,b,n,t,b,s,s,g,g,p,?,o,p,n,v,d,e
f,f,g,t,n,f,c,b,n,t,b,s,s,g,g,?,w,o,?,n,?,d,e
x,y,g,t,n,f,c,b,n,t,b,s,s,g,w,p,?,o,p,k,v,d,e
x,y,e,t,n,?,c,b,n,t,b,s,s,w,g,?,w,o,p,n,y,d,e
f,f,n,t,n,?,c,b,p,t,b,s,s,w,?,p,?,o,p,k,v,d,e
f,f,n,t,n,f,c,b,w,t,b,s,s,g,?,?,w,o,p,k,y,d,e
x,y,e,?,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,f,g,f,f,?,c,b,p,e,b,k,k,n,p,p,?,o,l,h,y,d,p
x,y,g,t,n,f,c,b,u,?,b,s,s,p,w,p,w,?,p,k,y,d,e
x,f,e,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,y,d,e
x,y,n,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,n,v,d,e
f,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,y,d,e
x,y,e,t,n,f,?,b,w,t,b,s,s,g,p,?,w,o,p,k,v,d,e
f,f,n,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,k,v,?,e
f,y,?,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,k,y,d,e
f,f,g,t,n,f,c,?,p,t,b,s,s,w,?,?,w,o,p,k,y,d,e
x,f,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d,e
?,f,g,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,u,t,b,s,?,g,w,p,w,o,p,n,v,d,e
x,f,n,t,n,f,c,b,u,t,b,s,s,p,w,?,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,w,t,b,s,s,w,?,p,?,o,p,k,y,d,e
x,s,g,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g,e
x,y,?,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d,e
f,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,y,d,e
x,y,e,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,n,v,d,e
f,f,g,t,n,f,c,b,n,t,b,?,s,g,p,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,?,?,t,b,s,s,w,p,p,w,o,p,k,y,d,e
x,f,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,v,d,e
?,f,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,y,d,e
x,s,w,f,?,?,w,b,p,t,e,s,f,w,w,p,w,o,e,n,a,g,e
x,f,n,t,n,f,c,?,w,?,b,s,s,g,w,p,w,o,p,n,y,d,e
f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,e
f,f,g,t,n,f,c,b,p,t,b,s,s,g,g,?,w,?,p,k,y,d,e
x,y,g,t,n,f,c,b,w,t,?,?,s,w,w,p,w,o,p,k,y,d,e
x,?,e,t,n,f,c,b,u,?,b,s,s,w,w,?,w,o,p,n,v,d,e
x,y,e,t,n,f,c,b,u,t,b,s,?,g,p,p,w,o,p,k,v,d,e
x,f,n,t,n,f,c,b,w,t,b,s,s,?,p,p,w,o,p,k,y,d,e
f,y,g,t,n,f,c,b,w,?,b,s,s,w,w,p,w,o,p,k,y,d,e
x,y,?,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,e
x,s,p,f,c,f,w,n,g,e,b,s,?,w,w,p,w,o,p,n,s,d,p
x,y,n,t,n,f,c,b,p,t,b,s,s,g,p,?,w,o,p,n,y,d,e
f,f,g,t,n,?,c,b,n,t,b,s,s,p,w,p,?,o,p,k,v,d,e
x,y,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d,e
?,f,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,v,d,e
x,y,n,t,n,f,c,b,w,?,b,s,?,w,g,p,w,o,p,n,v,d,e
x,f,g,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,n,y,d,e
f,f,?,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,n,v,d,e
x,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,v,d,e
x,y,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,v,d,e
x,f,e,t,n,f,c,?,w,t,b,s,s,p,w,p,w,o,p,n,v,d,e
f,f,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d,e
x,y,e,t,n,f,c,b,n,t,b,s,s,w,?,p,w,o,?,n,v,d,e
x,y,e,t,n,f,c,b,?,t,b,s,s,g,g,p,w,o,p,n,v,d,e
f,f,n,?,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,y,d,e
x,f,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d,e
x,f,e,t,?,f,c,b,n,t,b,s,s,?,p,p,w,?,p,n,y,d,e
x,f,w,f,n,f,w,b,k,t,e,?,?,w,w,p,w,o,e,n,s,g,e
x,y,g,t,n,f,c,b,p,t,b,?,s,g,g,p,w,o,p,k,y,d,?
x,f,e,t,n,?,c,b,p,t,b,s,s,g,w,p,w,o,p,k,v,d,?
x,y,g,t,n,f,c,b,p,t,b,s,s,p,w,?,w,o,p,n,v,d,e
?,f,e,t,n,f,?,b,w,t,b,s,s,w,p,p,w,?,p,k,v,d,e
x,f,g,t,n,f,c,b,p,?,b,s,s,w,w,p,w,o,p,n,y,d,e
?,?,e,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,v,d,e
f,y,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,v,d,e
x,y,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d,e
x,y,g,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d,e
f,f,g,?,n,f,w,b,h,t,e,s,f,w,w,p,w,?,e,k,?,g,e
x,f,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p,p
x,f,?,t,n,f,c,b,p,t,b,s,s,g,w,p,?,o,p,k,y,d,e
x,y,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,y,d,e
f,s,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,g,p
f,y,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,y,d,e
x,f,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,y,d,e
x,y,e,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,n,t,b,s,s,g,?,p,w,o,p,k,v,d,e
x,y,?,t,n,f,c,b,?,t,b,s,s,g,p,p,w,o,p,n,v,d,e
x,f,g,f,n,f,?,b,n,t,e,f,f,w,w,p,w,o,e,n,a,g,e
x,f,n,?,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,y,d,e
?,f,e,?,n,?,c,b,n,t,b,s,s,g,?,p,w,o,p,k,y,d,e
x,y,g,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,?,y,d,e
?,f,n,?,n,f,c,b,w,t,b,s,?,g,p,p,w,o,p,k,y,d,e
f,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,s,g,e
f,f,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,v,d,e
x,y,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,v,d,e
f,f,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,y,d,?
f,y,n,t,n,?,c,b,?,t,b,?,s,w,w,p,w,o,p,n,y,d,e
x,f,g,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,n,v,d,e
x,y,e,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,?,n,v,d,e
x,y,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,v,d,e
f,s,g,f,n,f,w,b,n,t,e,f,s,?,w,p,w,o,e,n,a,g,e
x,?,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d,e
f,f,n,?,n,f,c,b,n,?,b,s,s,w,g,p,w,o,p,k,y,d,e
x,y,e,t,n,?,c,b,w,t,b,s,s,p,p,p,w,o,p,n,y,d,e
x,y,e,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,y,d,e
x,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d,e
f,s,w,f,n,f,w,b,h,t,e,s,f,w,w,?,w,o,e,k,a,g,e
x,y,n,t,n,f,c,b,p,t,b,s,s,?,g,p,w,o,p,n,v,d,e
x,y,e,?,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d,e
x,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,n,v,d,e
f,f,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,e
f,f,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,e
f,f,g,t,?,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,v,d,e
x,y,e,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,y,d,e
f,f,g,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,v,d,e
?,y,n,t,?,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,?,d,e
x,f,e,?,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,k,y,d,e
x,f,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,?,n,y,d,e
x,f,g,t,n,f,c,b,n,t,b,s,s,w,w,?,w,o,p,n,v,d,e
f,f,g,t,n,?,c,b,w,t,b,s,s,g,w,p,w,o,p,n,v,d,e
?,?,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,p,k,y,d,e
x,y,n,t,?,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,y,d,e
x,f,e,t,n,f,c,b,p,t,b,s,s,w,g,?,?,o,p,n,v,d,e
f,f,g,t,n,f,c,b,n,t,b,?,s,w,g,p,w,o,p,k,y,d,e
x,y,n,t,n,f,c,b,p,t,b,s,s,?,p,p,w,o,p,k,y,d,e
x,s,p,f,c,f,w,n,n,e,b,?,s,w,w,p,w,o,p,k,v,?,p
f,y,g,t,n,f,c,b,w,t,?,s,s,g,w,p,w,o,p,k,y,d,e
f,f,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,o,p,n,y,d,e
f,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,?,p
x,y,n,t,n,f,c,b,u,t,b,s,s,w,g,p,w,?,p,k,y,d,e
x,y,?,t,n,f,c,b,u,t,b,s,s,g,g,p,w,o,p,k,y,?,e
x,y,e,t,n,f,c,b,?,t,b,s,s,g,g,p,w,o,p,k,v,d,e
x,y,e,t,n,f,c,b,n,t,b,s,s,p,w,?,w,o,p,n,v,d,e
x,?,e,t,n,f,?,b,p,t,b,s,s,w,g,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,p,t,b,s,s,p,g,p,?,o,p,n,y,d,e
f,s,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,e
x,y,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d,e
x,f,n,f,n,f,w,b,p,t,e,s,f,?,w,p,w,o,e,n,s,g,?
x,f,n,t,n,f,c,b,w,t,b,s,s,g,p,?,w,o,p,n,y,d,e
x,y,g,t,n,f,?,b,p,t,b,s,s,p,?,p,w,o,p,k,v,d,e
x,y,e,t,n,f,c,b,?,t,b,s,?,w,p,p,w,o,p,n,v,d,e
?,y,n,t,n,f,c,b,u,t,?,s,s,g,p,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d,e
x,?,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,?,p,k,y,d,e
?,y,g,t,n,f,c,b,w,?,b,s,s,p,g,p,w,o,p,k,v,d,e
x,y,g,t,n,f,c,b,n,t,b,s,s,p,p,?,w,o,p,n,y,d,e
?,y,?,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,v,d,e
x,f,e,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,v,d,e
x,y,e,t,n,f,c,b,n,?,b,s,s,g,w,p,w,o,p,k,y,d,e
x,f,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,?,v,d,e
x,?,n,t,n,f,c,b,w,t,?,s,s,p,p,p,w,o,p,n,y,d,e
f,f,n,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,v,d,e
f,f,n,t,n,f,c,b,p,t,b,s,?,p,p,p,w,o,?,n,y,d,e
x,y,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e
?,f,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,k,y,d,e
f,y,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,v,?,e
x,y,e,t,n,f,c,b,p,?,b,s,s,w,w,p,w,o,p,k,v,d,e
?,y,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d,e
x,y,g,t,n,f,c,b,p,t,b,s,s,w,w,?,w,o,p,k,y,d,e
f,f,n,?,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,e
x,y,g,t,?,f,c,b,w,t,b,s,s,?,p,p,w,o,p,k,y,?,e
x,y,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,?
x,y,n,t,n,f,c,b,p,t,b,?,s,w,g,p,w,o,p,k,y,d,e
x,f,g,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d,e
x,f,e,t,n,f,c,b,u,t,?,s,s,w,g,p,w,o,p,n,y,d,e
x,?,n,t,n,f,c,b,?,t,b,s,s,p,p,p,?,?,p,k,v,d,e
f,f,n,t,n,f,c,b,w,t,b,s,s,g,w,p,w,?,p,n,y,d,e
?,y,g,t,n,f,c,b,u,t,b,s,s,?,?,p,w,o,p,n,v,d,e
x,f,n,t,n,f,c,b,w,t,b,s,s,p,w,p,?,o,p,k,v,d,?
x,y,e,t,n,?,c,b,?,t,b,s,s,p,w,p,w,o,p,k,y,d,e
f,f,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,v,d,e
x,?,n,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,p,k,v,d,e
f,f,n,t,n,f,c,b,n,t,?,s,s,w,p,p,w,o,p,k,y,d,?
x,y,e,t,?,f,c,b,u,t,b,s,s,w,g,p,w,o,p,n,y,d,e
x,y,e,t,n,f,c,b,u,t,b,s,s,p,g,p,?,o,p,n,y,d,e
x,f,g,t,n,f,c,b,w,t,b,s,s,g,g,p,?,o,p,n,v,d,e
x,f,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d,e
f,f,e,t,n,f,c,b,u,t,b,?,s,w,p,p,w,o,?,n,v,d,e
x,f,?,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,y,d,e
x,y,e,t,n,?,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d,e
x,y,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,?,d,e
x,y,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,?,d,e
x,f,e,t,n,f,c,b,?,t,?,s,s,?,w,p,w,o,p,n,v,d,e
f,f,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,y,n,t,n,f,c,b,p,t,b,s,?,?,p,p,w,o,p,n,y,d,e
?,y,g,t,n,f,?,b,u,t,b,s,s,g,p,p,w,o,p,?,v,d,e
x,f,w,f,n,f,w,b,?,t,e,s,f,w,w,p,w,o,e,n,s,g,e
f,y,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,n,y,d,e
f,s,g,f,n,f,w,b,n,t,e,f,f,?,w,p,w,o,e,n,s,g,?
f,f,n,t,?,f,c,b,u,t,b,s,s,g,w,p,w,o,p,n,y,d,e
x,y,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d,e
?,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,u,p
x,y,g,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,v,d,e
f,f,n,t,n,f,c,b,w,?,b,s,?,w,w,p,w,o,p,k,y,d,e
x,f,g,t,n,f,c,b,w,t,?,s,s,g,g,p,w,o,p,n,y,d,e
x,f,?,t,n,f,c,b,n,t,b,s,s,?,g,p,w,o,p,k,v,d,e
?,f,g,t,n,f,c,b,?,t,b,s,s,g,w,p,w,o,p,k,v,d,e
x,y,n,t,n,f,c,b,p,t,b,s,s,?,g,?,w,o,?,n,y,d,e
x,y,?,t,?,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d,e
x,y,n,t,?,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,v,d,e
x,y,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,y,d,e
f,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,p,k,y,d,e
x,y,g,t,n,f,c,b,u,t,b,s,s,g,p,p,w,o,p,k,y,d,?
x,y,n,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,y,d,e
x,f,?,t,n,f,c,b,w,t,b,s,s,?,g,p,w,o,p,?,v,?,e
f,f,n,t,n,f,c,b,p,t,b,s,s,p,?,p,w,o,p,?,y,d,e
x,f,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,?,p,?,v,d,e
f,s,w,f,n,f,w,b,k,t,e,s,?,w,w,p,w,o,e,n,a,g,e
x,y,n,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,y,d,e
x,f,n,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,y,d,e
x,f,e,t,n,f,c,b,p,t,b,s,s,g,g,p,w,o,p,n,y,d,e
f,f,n,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,k,y,d,e
x,f,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d,e
x,y,n,t,n,f,c,b,p,t,b,s,s,w,g,p,w,?,p,n,y,d,e
f,s,w,t,p,?,c,n,w,e,e,s,s,w,w,p,w,o,p,n,v,u,p
x,f,g,t,?,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,v,d,e
f,s,w,f,?,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g,e
x,s,g,f,n,f,w,b,p,t,?,s,f,w,?,p,w,o,e,n,s,g,e
x,f,g,t,n,f,c,b,?,t,b,s,s,p,g,p,w,o,p,k,?,d,e
f,f,n,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,?,y,d,e
x,f,e,t,n,f,c,b,n,t,b,s,s,g,g,p,w,o,p,k,v,d,e
x,y,g,t,n,f,c,b,n,?,b,s,s,p,?,p,w,o,p,k,v,d,e
f,f,n,t,n,f,c,b,u,t,?,s,s,w,g,p,w,o,p,?,y,d,e
x,?,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,?,e
x,f,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,?,d,p
x,y,e,t,n,f,c,b,w,t,b,s,s,g,g,p,w,o,p,k,y,d,e
x,?,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,a,g,e
x,s,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g,p
x,y,g,t,n,f,c,b,p,t,b,s,?,p,p,p,w,o,p,n,y,d,e
f,f,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,f,n,t,?,f,c,b,p,t,b,s,s,?,p,p,w,o,?,k,y,?,e
x,y,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d,e
x,y,g,t,n,f,c,b,?,t,b,s,s,p,p,p,w,o,?,k,v,d,e
f,f,n,t,n,f,c,b,u,?,b,s,s,p,p,p,w,o,p,n,?,d,e
f,f,n,t,n,f,c,b,u,t,b,s,s,g,w,p,w,o,p,k,y,d,e
x,f,g,t,n,f,c,b,?,t,b,s,s,w,g,p,w,o,p,k,v,d,e
f,f,g,t,n,f,?,b,n,t,b,s,s,g,p,p,w,o,p,n,y,d,e
x,y,e,t,?,f,c,b,?,t,b,s,s,g,g,p,w,o,?,n,y,d,e
x,f,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d,e
x,s,w,t,p,f,c,n,n,e,?,s,s,w,w,p,w,o,p,k,v,g,p
f,f,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,p,t,b,s,s,g,p,p,?,o,p,k,v,d,e
f,y,e,t,n,?,c,b,w,t,?,s,s,w,p,p,w,o,p,k,v,d,e
f,y,g,t,n,?,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d,e
x,y,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e
x,y,e,t,n,f,c,b,w,t,b,s,s,?,w,p,w,?,p,n,y,d,e
x,f,e,t,n,f,c,b,w,t,b,s,s,?,w,p,w,o,p,n,y,d,e
x,y,e,t,n,f,?,b,w,t,b,s,s,g,w,p,w,o,p,k,y,d,e
f,f,g,t,n,f,c,b,n,t,b,s,s,p,g,p,w,o,p,n,y,d,e
x,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,?,o,p,k,v,d,e
f,f,n,t,n,?,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d,e
x,y,n,t,?,f,c,b,p,t,b,s,s,?,p,p,w,o,p,n,v,d,e
?,y,g,?,n,f,c,b,n,t,?,s,s,p,p,p,w,o,p,k,v,d,e
x,f,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e
x,y,n,t,n,?,c,b,p,t,b,s,s,p,p,p,w,?,p,k,y,d,e
f,f,n,t,n,f,c,b,w,t,b,s,s,g,p,p,w,o,?,?,v,d,e
x,y,n,t,n,?,c,?,u,t,b,s,s,g,w,p,w,o,p,k,y,d,e
x,y,n,t,n,f,c,b,p,t,b,?,s,p,?,p,w,o,p,k,y,d,e
f,f,n,t,n,f,c,b,p,t,b,s,s,p,g,p,w,o,?,k,v,d,e
x,f,n,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,y,d,e
x,f,n,t,n,f,c,b,p,t,b,s,s,g,w,p,w,o,?,n,v,d,e
x,y,n,t,n,f,c,b,p,?,b,s,s,g,p,p,w,o,p,?,y,d,e
f,f,g,?,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d,e
x,f,e,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d,e
f,f,n,t,n,f,c,b,p,?,b,?,s,g,g,p,?,o,?,n,?,d,e
x,s,p,f,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,?
x,f,e,t,n,f,c,?,?,t,b,s,s,p,p,p,w,o,p,n,y,d,e
f,f,n,t,n,f,c,b,w,t,b,s,s,p,g,p,w,o,p,k,y,?,e
x,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,?,k,y,d,e
f,f,e,t,n,f,c,b,u,t,b,s,s,p,g,p,w,o,p,n,v,d,e
?,y,e,?,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,k,y,d,e
x,f,g,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,y,d,e
x,f,g,t,n,f,c,b,n,t,b,s,?,p,w,p,w,o,p,n,y,d,e
